land_area_m2,built_up_area_m2,floors,daily_water_m3,daily_waste_kg,hazardous_waste_kg_per_month,avg_noise_db,distance_to_residential_m,vegetation_removed_percent,near_sensitive_zone,vehicles_per_day,fuel_consumption_l_per_day,final_pm25,final_no2,final_so2,final_co,impact_class_numeric,impact_label
10060,22408,2,126.10815052966802,39.75257416643282,2.0563810043780104,54.7351588308283,495,79.34195271886331,0,1024,512.0,154.38762870832164,71.2,15.438762870832164,1.5438762870832166,0,Low
6461,13661,2,58.89245250640783,23.334870749014886,0.0,57.39469704406219,711,23.551661858508886,0,700,350.0,121.16674353745074,55.0,12.116674353745076,1.2116674353745074,0,Low
4363,6682,1,31.95731096207773,13.413160025334811,0.0,57.632240326715106,450,13.33171562810509,0,203,101.5,70.97065800126674,30.15,7.097065800126675,0.7097065800126674,0,Low
8954,21015,2,122.85765956049156,34.44372115686083,0.0,57.293942498719744,621,56.60151831344293,0,993,496.5,151.02218605784304,69.65,15.102218605784305,1.5102218605784306,0,Low
4738,14122,3,78.18814880469566,33.66864178437021,0.0,41.387529899431925,629,62.62567303206703,0,996,498.0,151.28343208921854,69.80000000000001,15.128343208921855,1.5128343208921855,0,Low
9341,17886,2,73.6613120668127,38.581605637033114,0.0,69.99170588807846,325,14.877631284724968,0,816,408.0,133.5290802818517,60.800000000000004,13.352908028185169,1.3352908028185169,0,Low
3930,11225,3,55.7931219807376,26.231051813119894,0.0,70.61869078696174,204,55.82997673713045,0,590,295.0,110.31155259065599,49.5,11.0311552590656,1.10311552590656,0,Low
8693,13147,1,67.20962704264713,24.862190608038787,0.0,71.98707328601586,442,77.35664883786298,0,349,174.5,86.14310953040194,37.45,8.614310953040194,0.8614310953040194,0,Low
7923,19213,2,77.02816520147356,33.111260907313735,6.377941799677954,52.52222397767886,482,42.01030314057464,0,1289,644.5,180.5555630453657,84.45,18.05555630453657,1.8055556304536569,0,Low
8159,23100,3,93.4200860233597,48.41269977579987,0.0,68.48990970066427,770,97.62574397174211,0,1651,825.5,217.52063498879002,102.55000000000001,21.752063498879004,2.1752063498879,0,Low
7873,31081,4,167.21537633425535,65.384440726366,0.0,67.09176526823113,541,99.461151409161,0,1591,795.5,212.36922203631832,99.55000000000001,21.236922203631835,2.1236922203631834,1,Moderate
5178,13223,3,74.23820699417712,29.61722802765104,2.2353740781837543,55.50800622899049,349,40.55168438263947,0,487,243.5,100.18086140138256,44.35,10.018086140138257,1.0018086140138256,0,Low
13376,36193,3,167.55800384348794,60.688451481636534,11.484635711794189,84.86983930612251,205,71.52484260057729,0,2482,1241.0,301.23442257408186,144.10000000000002,30.123442257408186,3.0123442257408186,1,Moderate
4737,16481,4,92.82134936821792,30.45096107640337,0.0,72.32564838525617,654,3.587968178884904,0,760,380.0,127.52254805382017,58.0,12.752254805382018,1.2752254805382017,0,Low
7800,13967,2,75.92619054425089,23.969719133246176,0.0,44.554353329393706,590,0.9266829456630044,0,1004,502.0,151.5984859566623,70.2,15.159848595666231,1.515984859566623,0,Low
9405,27805,3,161.9462039480397,47.985522092316735,4.7119883621611995,72.90310292428393,215,24.102263855769834,0,1305,652.5,182.89927610461584,85.25,18.289927610461586,1.8289927610461585,0,Low
3604,6990,2,34.038675444103596,14.163743067205983,0.0,43.364665625149435,139,5.220470959509827,0,178,89.0,68.5081871533603,28.9,6.85081871533603,0.685081871533603,0,Low
8625,14300,1,64.56860372415393,28.591902172788,5.118977807423741,89.37291725774989,376,37.06014031809827,0,1003,501.5,151.72959510863942,70.15,15.172959510863942,1.5172959510863941,0,Low
7674,17824,2,86.79020497254773,37.384866065623925,6.904867897070601,68.80163367195517,589,27.268904004806373,0,622,311.0,114.0692433032812,51.1,11.40692433032812,1.140692433032812,0,Low
7161,23259,3,107.4908150950274,49.96872922211279,0.0,71.78613758551018,489,5.839238042429685,0,980,490.0,150.49843646110563,69.0,15.049843646110563,1.5049843646110563,0,Low
1923,4275,2,20.05526697414817,9.530667530849128,0.0,41.47560322474502,570,4.335321411952808,0,159,79.5,66.37653337654247,27.95,6.637653337654247,0.6637653337654247,0,Low
7760,12117,1,51.84871299628128,20.453930691061228,3.3178891123343885,51.707311733864024,413,31.047823311727818,0,481,240.5,99.12269653455306,44.05,9.912269653455306,0.9912269653455306,0,Low
5811,17693,3,94.22134216567082,30.410239938496265,0.0,85.05829576355961,787,72.01111188748665,0,1097,548.5,161.2205119969248,74.85,16.122051199692482,1.6122051199692482,0,Low
8782,31280,4,134.36404204115414,75.05367330065532,11.319843601284116,82.63616889173782,185,34.89877269966929,0,1580,790.0,211.75268366503278,99.0,21.17526836650328,2.117526836650328,0,Low
10149,30957,3,148.82520767459303,56.68020718729874,9.714851838975559,57.66899434661006,334,77.81348156863122,0,879,439.5,140.73401035936493,63.95,14.073401035936493,1.4073401035936492,1,Moderate
5459,10847,2,49.20992885486091,24.479051053531233,0.0,41.49997563825384,978,84.89045625556307,0,359,179.5,87.12395255267657,37.95,8.712395255267657,0.8712395255267658,0,Low
5329,18093,4,88.19752638936315,29.546330948862394,0.0,57.97808738889047,992,20.727066601845245,0,1069,534.5,158.37731654744312,73.45,15.837731654744312,1.5837731654744311,0,Low
7952,26322,3,131.3577615094211,46.3150109691006,0.0,50.476066295412515,388,92.91901365293302,0,1210,605.0,173.31575054845504,80.5,17.331575054845505,1.7331575054845505,1,Moderate
7308,18596,3,81.13093069882778,44.13750939805531,0.0,88.4889604155879,51,69.55475844155293,0,1026,513.0,154.8068754699028,71.30000000000001,15.48068754699028,1.548068754699028,1,Moderate
3411,8087,2,40.50396355373066,16.268047919777803,0.0,84.76207721697537,742,82.75022408016585,0,603,301.5,111.1134023959889,50.150000000000006,11.11134023959889,1.111134023959889,0,Low
13746,44630,3,219.6225183063918,86.93346478169434,6.774571285680135,42.96737350283194,876,56.025545500115726,0,1972,986.0,251.54667323908473,118.60000000000001,25.154667323908473,2.5154667323908475,1,Moderate
11175,29822,3,122.77181390806625,59.066644500815315,3.1974469362032827,86.29995811755367,502,85.04901885825635,0,1660,830.0,218.95333222504075,103.0,21.895333222504078,2.1895333222504076,1,Moderate
6631,14347,2,58.140660772377764,27.38709161645205,0.0,53.40120062964506,179,32.1651738302912,0,724,362.0,123.76935458082261,56.2,12.376935458082261,1.237693545808226,0,Low
8169,15381,2,86.46694484020318,27.654116928805273,0.0,70.5610336570302,54,41.64577189951132,0,1054,527.0,156.78270584644028,72.7,15.678270584644029,1.5678270584644027,0,Low
6627,12691,2,54.750006415501296,23.050499980188082,0.0,86.2747355170043,260,62.725278801870076,0,600,300.0,111.1525249990094,50.0,11.11525249990094,1.111525249990094,0,Low
9304,30871,3,179.0693108724932,68.40980580817909,0.0,49.65270687587552,119,45.953227302599295,0,1587,793.5,212.12049029040898,99.35000000000001,21.212049029040898,2.12120490290409,0,Low
7963,31154,4,156.2140864696766,59.31936300440484,4.367744351863435,41.072770614352166,419,70.58430618638334,0,1427,713.5,195.66596815022027,91.35000000000001,19.566596815022027,1.9566596815022026,1,Moderate
5123,9615,2,52.11102021828473,20.85955191436455,0.0,88.3240829518372,912,78.17843606688685,0,548,274.0,105.84297759571824,47.400000000000006,10.584297759571825,1.0584297759571824,0,Low
7882,25513,3,131.34886086123197,43.28247432814196,0.0,68.41902897731686,888,95.80862954505749,0,849,424.5,137.0641237164071,62.45,13.70641237164071,1.370641237164071,1,Moderate
8004,14270,2,82.19998732063962,24.488632660285223,0.0,89.50490596080257,243,10.870939980014283,0,467,233.5,97.92443163301427,43.35,9.792443163301428,0.9792443163301426,0,Low
7128,28506,4,143.33177380783295,49.420687927707576,0.0,79.30992884175141,806,94.66655450784626,0,1504,752.0,202.8710343963854,95.2,20.287103439638543,2.028710343963854,0,Low
7193,15701,2,72.12595454118255,25.991915261376793,0.0,80.64090626669274,654,16.921177133507072,0,616,308.0,112.89959576306883,50.8,11.289959576306885,1.1289959576306883,0,Low
7846,27063,4,128.8754255086118,61.021119104507555,12.143632781657798,76.90203163585304,596,45.48417208732158,0,2002,1001.0,253.25105595522538,120.10000000000001,25.32510559552254,2.5325105595522537,0,Low
5545,21874,4,90.47018429675731,35.106330001692704,0.0,43.978040583594066,216,55.24104467155261,0,1456,728.0,197.35531650008463,92.8,19.735531650008465,1.9735531650008462,0,Low
5349,18143,4,87.07087897970445,35.133399313924606,0.0,79.68312548489331,398,74.59176109628997,0,1027,513.5,154.45666996569622,71.35,15.445666996569622,1.5445666996569622,0,Low
5560,18947,4,103.83170325787339,42.00584180743641,0.0,69.60892363907168,122,37.85230434632532,0,515,257.5,103.60029209037182,45.75,10.360029209037183,1.0360029209037183,0,Low
7046,21193,3,118.56610840504045,47.57585822763697,2.80481918077503,75.37628341674902,986,25.53434361504908,0,738,369.0,126.17879291138185,56.9,12.617879291138186,1.2617879291138185,0,Low
10617,16484,1,85.99441732623784,39.05928826951436,5.8257784264434385,66.12676177925592,806,49.68638557447399,1,1172,586.0,169.1529644134757,78.6,16.91529644134757,1.6915296441347571,1,Moderate
7074,24347,4,111.94079394729637,50.26019426745128,4.560023683892965,89.49159660494513,489,52.78573381379827,0,1126,563.0,165.11300971337258,76.30000000000001,16.51130097133726,1.6511300971337257,1,Moderate
10172,28127,3,157.96476017683136,57.758615956964945,7.102466794976535,52.48379079738296,640,95.23951740639515,0,1459,729.5,198.78793079784825,92.95,19.878793079784828,1.9878793079784824,1,Moderate
10484,39107,4,182.38543932700432,89.49555931296219,0.0,79.5913860465815,572,95.20359096782877,0,2826,1413.0,337.07477796564814,161.3,33.70747779656482,3.3707477796564813,1,Moderate
9130,20644,2,89.85951641365247,42.014167329126266,0.0,55.566133967416924,826,75.3914404340292,0,1100,550.0,162.1007083664563,75.0,16.21007083664563,1.6210070836645631,0,Low
7242,17841,2,101.96273149807179,31.628356287269845,5.425399175951123,53.103546325107416,408,81.4733170791973,0,698,349.0,121.38141781436349,54.9,12.13814178143635,1.213814178143635,0,Low
5712,17909,3,96.67990629895857,33.59898126364861,0.0,50.87411543935271,989,52.2149391080059,0,872,436.0,138.8799490631824,63.6,13.88799490631824,1.3887994906318242,0,Low
8802,32837,4,158.234911642703,68.66457023902285,5.350868692600919,66.21489722262258,238,91.65372806020251,0,1059,529.5,159.33322851195115,72.95,15.933322851195115,1.5933322851195115,1,Moderate
5799,20958,4,124.90815755728768,38.24667606791615,0.0,85.63692367155298,605,24.34309250098028,0,1363,681.5,188.2123338033958,88.15,18.82123338033958,1.8821233380339581,0,Low
6933,22488,3,107.46390773445236,47.3684797940007,0.0,60.4919934149773,891,18.298173654368068,0,1244,622.0,176.76842398970004,82.2,17.676842398970006,1.7676842398970005,0,Low
9981,32782,3,175.39810097128841,52.719697760357036,4.892428771768416,63.73688074936504,577,89.89474455153695,0,1129,564.5,165.53598488801785,76.45,16.553598488801786,1.6553598488801786,1,Moderate
8462,27936,3,130.2418078005445,58.17439233419923,0.0,65.20384026529425,364,47.72021897932186,0,1850,925.0,237.90871961670996,112.5,23.790871961670998,2.3790871961670996,0,Low
1965,3043,1,14.753228329172789,6.519472681054665,0.0,80.48706451775905,349,52.09961259858169,0,154,77.0,65.72597363405274,27.7,6.572597363405274,0.6572597363405274,0,Low
5048,11421,2,57.36094071584983,26.304714904959752,0.0,72.65244857558082,954,32.61115128426211,1,680,340.0,119.31523574524799,54.0,11.9315235745248,1.1931523574524798,1,Moderate
9327,27319,3,138.13715018646454,55.752131831592514,0.0,46.73699925795471,437,78.52700659100745,0,1843,921.5,237.08760659157963,112.15,23.708760659157964,2.3708760659157964,1,Moderate
8366,14922,2,86.67028309002671,29.2015134118725,4.476911707149182,40.99938777855034,476,22.20756999439295,0,476,238.0,99.06007567059362,43.8,9.906007567059362,0.9906007567059362,0,Low
4653,18522,4,92.32077463636165,36.686547747389795,0.0,54.84767840515363,54,62.061324394597385,0,1038,519.0,155.6343273873695,71.9,15.56343273873695,1.556343273873695,1,Moderate
5952,19608,3,84.07224819819382,45.70542942154582,0.0,75.08248391824841,282,39.71469025198663,0,1352,676.0,187.4852714710773,87.60000000000001,18.748527147107733,1.8748527147107732,0,Low
10363,37314,4,155.4926580106865,64.75574121159403,0.0,49.29585136718681,751,28.31832717810161,0,1474,737.0,200.6377870605797,93.7,20.063778706057974,2.0063778706057973,0,Low
6755,16236,2,70.7575675209607,35.4585572816739,0.0,70.68031690246845,342,99.7023104019745,0,1123,561.5,164.0729278640837,76.15,16.407292786408373,1.6407292786408372,0,Low
10305,21544,2,90.72390120268761,35.3351618903907,1.8880351227811234,88.82697497133805,705,65.3635026406835,1,1003,501.5,152.06675809451954,70.15,15.206675809451955,1.5206675809451955,1,Moderate
11391,20368,2,107.90577365333341,44.96464127068623,8.046243672026907,40.51947246446563,397,23.70814049312715,0,1257,628.5,177.9482320635343,82.85,17.79482320635343,1.7794823206353432,0,Low
3278,11118,4,63.81422136606413,19.33575386831532,0.0,55.99554382808127,805,95.50134829825855,0,293,146.5,80.26678769341576,34.65,8.026678769341578,0.8026678769341576,0,Low
6863,14303,2,62.580792225385885,23.013081012404683,0.0,72.38427095414971,192,68.07042874617848,0,652,326.0,116.35065405062024,52.6,11.635065405062024,1.1635065405062024,0,Low
10925,34809,3,200.00593283912445,83.34828577117679,5.525985243750683,84.62592621119569,474,47.7663642254907,0,1968,984.0,250.96741428855884,118.4,25.096741428855886,2.5096741428855887,0,Low
7877,12244,1,55.23284767089155,23.18691866621044,4.449802671704965,80.82775120202582,513,1.0928398967748554,0,606,303.0,111.75934593331051,50.3,11.175934593331052,1.1175934593331052,0,Low
3948,8543,2,34.35633224714095,14.726979161061296,0.0,55.51713570286119,709,64.27082352997652,0,634,317.0,114.13634895805308,51.7,11.413634895805309,1.1413634895805307,0,Low
7527,15312,2,77.15136908213782,26.22350537337797,0.0,63.580070065161074,138,26.751276151835867,0,711,355.5,122.41117526866891,55.550000000000004,12.241117526866892,1.2241117526866891,0,Low
6383,9740,1,42.116564742073656,16.381271647855744,0.0,56.5146868796375,739,20.96787779950787,0,264,132.0,77.21906358239279,33.2,7.72190635823928,0.7721906358239279,0,Low
9731,38313,4,162.1823065066766,84.99572963354557,8.94448552180079,89.65785191127677,372,1.1686603536618545,0,2615,1307.5,315.7497864816773,150.75,31.57497864816773,3.157497864816773,0,Low
7688,30474,4,133.46417167279904,64.11600294425695,0.0,62.63649968104663,429,25.77598628981389,0,1577,788.5,210.90580014721286,98.85000000000001,21.090580014721287,2.1090580014721287,0,Low
9402,20410,2,102.49564268866604,38.13482985857902,4.509511048713,85.99692290905868,505,52.307006769118146,0,680,340.0,119.90674149292894,54.0,11.990674149292895,1.1990674149292895,1,Moderate
9215,25344,3,143.49723686205036,46.98555442937446,9.195572615949684,49.757653028386045,488,28.62701847395881,0,752,376.0,127.54927772146873,57.6,12.754927772146873,1.2754927772146873,0,Low
6020,18363,3,92.30737571326716,31.054120524102203,0.0,64.60510528194648,547,3.9252878853045736,0,1055,527.5,157.0527060262051,72.75,15.70527060262051,1.5705270602620511,0,Low
8010,13848,2,81.91395224472288,29.530163791380364,0.0,53.85714207897866,189,83.76830467772105,0,417,208.5,93.17650818956902,40.85,9.317650818956903,0.9317650818956902,0,Low
11827,34063,3,152.66529691271873,61.41433023622897,6.597705846519862,56.62911452466807,771,67.07053980555727,0,1098,549.0,162.87071651181145,74.9,16.287071651181147,1.6287071651181146,1,Moderate
6912,14404,2,81.60276739667854,33.31016064837345,0.0,51.26995555623201,256,40.346031408728365,0,655,327.5,117.16550803241867,52.75,11.716550803241867,1.1716550803241867,0,Low
10381,34559,3,197.90274435837298,80.78812062074067,0.0,66.9682634422371,717,6.44725446663511,0,2203,1101.5,274.3394060310371,130.15,27.433940603103707,2.743394060310371,0,Low
6388,12119,2,62.75879971626562,27.985472561992278,0.0,68.26356035736164,669,88.03427414293161,0,556,278.0,106.99927362809962,47.8,10.699927362809962,1.0699927362809962,0,Low
5458,19087,4,105.320072156377,36.005022793734064,0.0,62.25964801080014,347,61.01430450755289,0,584,292.0,110.20025113968671,49.2,11.020025113968671,1.1020025113968672,0,Low
7116,23829,4,133.8471756210337,56.850316011047575,4.457698804357355,60.495722518687955,490,94.3505583788035,0,945,472.5,147.34251580055238,67.25,14.734251580055238,1.4734251580055238,1,Moderate
12817,26945,2,159.9863985125635,54.115557945170025,4.995408533367354,69.29672695654767,772,63.7837132010094,0,1056,528.0,158.30577789725854,72.80000000000001,15.830577789725854,1.5830577789725855,1,Moderate
6554,22638,4,107.58664443095103,44.05792316213157,0.0,56.62641798772854,117,28.75595650906989,0,975,487.5,149.70289615810657,68.75,14.970289615810657,1.4970289615810657,0,Low
2290,9038,4,53.01204710166948,18.614737823604564,0.0,87.95308884923327,841,94.31622576411046,0,669,334.5,117.83073689118024,53.45,11.783073689118025,1.1783073689118024,0,Low
2919,8819,3,39.031643163083814,18.974118491247676,0.0,84.0354416099726,613,33.48415287402284,1,311,155.5,82.04870592456238,35.55,8.204870592456238,0.8204870592456238,0,Low
6480,11129,2,56.89185479746788,26.64657024551375,0.0,55.12610462569332,105,9.837697772908117,1,358,179.0,87.1323285122757,37.900000000000006,8.713232851227572,0.871323285122757,0,Low
4497,11517,3,53.304030099379055,26.860699078366885,0.0,45.57775394821006,624,91.43850491088091,0,312,156.0,82.54303495391835,35.6,8.254303495391836,0.8254303495391835,0,Low
6833,15325,2,65.89818195803795,28.0898430738217,0.0,80.07711360028222,456,36.35290748895772,0,827,413.5,134.10449215369107,61.35,13.410449215369107,1.3410449215369107,0,Low
4054,8076,2,33.45913152139236,13.21692630841364,0.0,72.69457870202527,711,71.6399850363386,0,217,108.5,72.36084631542069,30.85,7.236084631542069,0.7236084631542069,0,Low
